YEAR,STATE,MONTH,COUNTS
2013,WA,12,0.967741935
2013,WI,12,0.967741935
2013,WV,12,0.580645161
2013,WY,12,0.161290323
2014,AK,12,0.258064516
2014,AL,12,2.161290323
2014,AR,12,0.870967742
2014,AZ,12,2.096774194
2014,CA,12,7.677419355
2014,CO,12,1
2014,CT,12,0.580645161
2014,DC,12,0
2014,DE,12,0.419354839
2014,FL,12,7.741935484
2014,GA,12,2.806451613
2014,HI,12,0.129032258
2014,IA,12,0.387096774
2014,ID,12,0.451612903
2014,IL,12,2
2014,IN,12,2.064516129
2014,KS,12,0.967741935
2014,KY,12,2.032258065
2014,LA,12,2.35483871
2014,MA,12,1.096774194
2014,MD,12,1.290322581
2014,ME,12,0.290322581
2014,MI,12,2.129032258
2014,MN,12,0.870967742
2014,MO,12,1.870967742
2014,MS,12,1.290322581
2014,MT,12,0.290322581
2014,NC,12,3.451612903
2014,ND,12,0.419354839
2014,NE,12,0.35483871
2014,NH,12,0.225806452
2014,NJ,12,1.774193548
2014,NM,12,0.935483871
2014,NV,12,0.677419355
2014,NY,12,2.290322581
2014,OH,12,2.387096774
2014,OK,12,1.774193548
2014,OR,12,1.096774194
2014,PA,12,3.35483871
2014,RI,12,0.225806452
2014,SC,12,2.290322581
2014,SD,12,0.258064516
2014,TN,12,2.193548387
2014,TX,12,9.35483871
2014,UT,12,0.419354839
2014,VA,12,1.580645161
2014,VT,12,0.096774194
2014,WA,12,1.612903226
2014,WI,12,1.193548387
2014,WV,12,0.741935484
2014,WY,12,0.161290323
2015,AK,12,0.161290323
2015,AL,12,2.290322581
2015,AR,12,1.096774194
2015,AZ,12,1.903225806
2015,CA,12,9.516129032
2015,CO,12,0.903225806
2015,CT,12,0.516129032
2015,DC,12,0.064516129
2015,DE,12,0.225806452
2015,FL,12,9.451612903
2015,GA,12,4.129032258
2015,HI,12,0.193548387
2015,IA,12,0.709677419
2015,ID,12,0.419354839
2015,IL,12,2.870967742
2015,IN,12,1.741935484
2015,KS,12,0.741935484
2015,KY,12,1.935483871
2015,LA,12,1.774193548
2015,MA,12,0.774193548
2015,MD,12,1.64516129
2015,ME,12,0.483870968
2015,MI,12,2.322580645
2015,MN,12,1.032258065
2015,MO,12,1.935483871
2015,MS,12,1.419354839
2015,MT,12,0.451612903
2015,NC,12,3.64516129
2015,ND,12,0.322580645
2015,NE,12,0.516129032
2015,NH,12,0.451612903
2015,NJ,12,1.903225806
2015,NM,12,0.838709677
2015,NV,12,0.967741935
2015,NY,12,3.161290323
2015,OH,12,2.741935484
2015,OK,12,1.548387097
2015,OR,12,1.322580645
2015,PA,12,2.806451613
2015,RI,12,0.161290323
2015,SC,12,2.258064516
2015,SD,12,0.225806452
2015,TN,12,3.290322581
2015,TX,12,9.35483871
2015,UT,12,0.741935484
2015,VA,12,2.129032258
2015,VT,12,0.161290323
2015,WA,12,1.258064516
2015,WI,12,1.096774194
2015,WV,12,0.483870968
2015,WY,12,0.193548387
2016,AK,12,0.193548387
2016,AL,12,2.741935484
2016,AR,12,1.516129032
2016,AZ,12,2.096774194
2016,CA,12,10.58064516
2016,CO,12,0.903225806
2016,CT,12,1.096774194
2016,DC,12,0.064516129
2016,DE,12,0.225806452
2016,FL,12,9.129032258
2016,GA,12,3.612903226
2016,HI,12,0.35483871
2016,IA,12,0.903225806
2016,ID,12,0.419354839
2016,IL,12,2.258064516
2016,IN,12,2.35483871
2016,KS,12,1.032258065
2016,KY,12,2.096774194
2016,LA,12,1.774193548
2016,MA,12,0.870967742
2016,MD,12,1.548387097
2016,ME,12,0.483870968
2016,MI,12,2.516129032
2016,MN,12,0.935483871
2016,MO,12,2.419354839
2016,MS,12,1.516129032
2016,MT,12,0.161290323
2016,NC,12,3.967741935
2016,ND,12,0.096774194
2016,NE,12,0.64516129
2016,NH,12,0.225806452
2016,NJ,12,1.64516129
2016,NM,12,0.935483871
2016,NV,12,0.741935484
2016,NY,12,3.032258065
2016,OH,12,2.35483871
2016,OK,12,1.903225806
2016,OR,12,1.225806452
2016,PA,12,2.419354839
2016,RI,12,0.161290323
2016,SC,12,2.193548387
2016,SD,12,0.096774194
2016,TN,12,2.419354839
2016,TX,12,8.838709677
2016,UT,12,0.35483871
2016,VA,12,2.806451613
2016,VT,12,0.193548387
2016,WA,12,1.387096774
2016,WI,12,0.838709677
2016,WV,12,0.838709677
2016,WY,12,0.096774194
2017,AK,12,0.225806452
2017,AL,12,2.419354839
2017,AR,12,1.064516129
2017,AZ,12,2.580645161
2017,CA,12,9.161290323
2017,CO,12,1.516129032
2017,CT,12,0.709677419
2017,DC,12,0.096774194
2017,DE,12,0.35483871
2017,FL,12,9.258064516
2017,GA,12,3.741935484
2017,HI,12,0.419354839
2017,IA,12,0.774193548
2017,ID,12,0.741935484
2017,IL,12,2.290322581
2017,IN,12,2
2017,KS,12,0.903225806
2017,KY,12,1.580645161
2017,LA,12,1.838709677
2017,MA,12,0.741935484
2017,MD,12,1.451612903
2017,ME,12,0.35483871
2017,MI,12,2.483870968
2017,MN,12,0.774193548
2017,MO,12,2.483870968
2017,MS,12,1.903225806
2017,MT,12,0.419354839
2017,NC,12,3.258064516
2017,ND,12,0.129032258
2017,NE,12,0.612903226
2017,NH,12,0.258064516
2017,NJ,12,1.677419355
2017,NM,12,1.064516129
2017,NV,12,0.677419355
2017,NY,12,2.032258065
2017,OH,12,2.451612903
2017,OK,12,1.838709677
2017,OR,12,1.225806452
2017,PA,12,2.677419355
2017,RI,12,0.129032258
2017,SC,12,2.483870968
2017,SD,12,0.290322581
2017,TN,12,2.419354839
2017,TX,12,9.322580645
2017,UT,12,0.580645161
2017,VA,12,2.032258065
2017,VT,12,0.096774194
2017,WA,12,1.451612903
2017,WI,12,1.161290323
2017,WV,12,0.516129032
2017,WY,12,0.129032258
