YEAR,STATE,MONTH,COUNTS
2016,MD,2,1.678571429
2016,ME,2,0.285714286
2016,MI,2,2.321428571
2016,MN,2,0.785714286
2016,MO,2,1.857142857
2016,MS,2,1.535714286
2016,MT,2,0.571428571
2016,NC,2,2.821428571
2016,ND,2,0.142857143
2016,NE,2,0.25
2016,NH,2,0.035714286
2016,NJ,2,1.428571429
2016,NM,2,1.035714286
2016,NV,2,0.821428571
2016,NY,2,2.428571429
2016,OH,2,2.285714286
2016,OK,2,1.357142857
2016,OR,2,0.785714286
2016,PA,2,2.642857143
2016,RI,2,0.142857143
2016,SC,2,2.357142857
2016,SD,2,0.25
2016,TN,2,2.464285714
2016,TX,2,10.07142857
2016,UT,2,0.571428571
2016,VA,2,1.821428571
2016,VT,2,0.071428571
2016,WA,2,1.25
2016,WI,2,1.785714286
2016,WV,2,0.607142857
2016,WY,2,0.107142857
2017,AK,2,0.142857143
2017,AL,2,2.035714286
2017,AR,2,1.392857143
2017,AZ,2,2.392857143
2017,CA,2,8.607142857
2017,CO,2,1.071428571
2017,CT,2,0.571428571
2017,DC,2,0.035714286
2017,DE,2,0.25
2017,FL,2,7.5
2017,GA,2,3.964285714
2017,HI,2,0.178571429
2017,IA,2,0.642857143
2017,ID,2,0.285714286
2017,IL,2,2.5
2017,IN,2,1.785714286
2017,KS,2,0.821428571
2017,KY,2,2.142857143
2017,LA,2,1.714285714
2017,MA,2,0.928571429
2017,MD,2,1.178571429
2017,ME,2,0.285714286
2017,MI,2,1.857142857
2017,MN,2,0.75
2017,MO,2,1.928571429
2017,MS,2,1.428571429
2017,MT,2,0.392857143
2017,NC,2,4.25
2017,ND,2,0.214285714
2017,NE,2,0.535714286
2017,NH,2,0.25
2017,NJ,2,0.857142857
2017,NM,2,0.928571429
2017,NV,2,0.75
2017,NY,2,2.178571429
2017,OH,2,2.25
2017,OK,2,1.428571429
2017,OR,2,0.5
2017,PA,2,2.357142857
2017,RI,2,0.285714286
2017,SC,2,2.571428571
2017,SD,2,0.035714286
2017,TN,2,2.392857143
2017,TX,2,8.392857143
2017,UT,2,0.535714286
2017,VA,2,1.5
2017,VT,2,0.25
2017,WA,2,1.25
2017,WI,2,1.214285714
2017,WV,2,0.357142857
2017,WY,2,0.142857143
2010,AK,3,0.064516129
2010,AL,3,2
2010,AR,3,1.129032258
2010,AZ,3,1.903225806
2010,CA,3,5.935483871
2010,CO,3,0.806451613
2010,CT,3,0.580645161
2010,DC,3,0.096774194
2010,DE,3,0.161290323
2010,FL,3,6.741935484
2010,GA,3,2.419354839
2010,HI,3,0.290322581
2010,IA,3,0.548387097
2010,ID,3,0.483870968
2010,IL,3,1.548387097
2010,IN,3,1.612903226
2010,KS,3,0.838709677
2010,KY,3,1.677419355
2010,LA,3,1.741935484
2010,MA,3,1
2010,MD,3,0.838709677
2010,ME,3,0.258064516
2010,MI,3,1.838709677
2010,MN,3,0.580645161
2010,MO,3,1.935483871
2010,MS,3,1.225806452
2010,MT,3,0.35483871
2010,NC,3,3.35483871
2010,ND,3,0.225806452
2010,NE,3,0.322580645
2010,NH,3,0.225806452
2010,NJ,3,1.387096774
2010,NM,3,1.032258065
2010,NV,3,0.258064516
2010,NY,3,2.483870968
2010,OH,3,1.806451613
2010,OK,3,1.516129032
2010,OR,3,0.612903226
2010,PA,3,2.193548387
2010,RI,3,0.193548387
2010,SC,3,2.290322581
2010,SD,3,0.290322581
