Year,State,Month,Total_sales
2016,ND,11,51562.23333333333
2016,NE,11,74937.33333333333
2016,NH,11,26868.533333333333
2016,NJ,11,177660.23333333334
2016,NM,11,58729.7
2016,NV,11,79720.56666666667
2016,NY,11,369009.8333333333
2016,OH,11,373057.56666666665
2016,OK,11,144984.73333333334
2016,OR,11,125943.43333333333
2016,PA,11,358161.2
2016,RI,11,18655.7
2016,SC,11,194199.96666666667
2016,SD,11,31261.933333333334
2016,TN,11,238448.76666666666
2016,TX,11,968494.2666666667
2016,UT,11,75744
2016,VA,11,274236.5
2016,VT,11,14322.666666666666
2016,WA,11,238478.66666666666
2016,WI,11,177852.4
2016,WV,11,82651.93333333333
2016,WY,11,44766.433333333334
2017,AK,11,17881.066666666666
2017,AL,11,216108.26666666666
2017,AR,11,115308.03333333334
2017,AZ,11,170537.33333333334
2017,CA,11,647279.4
2017,CO,11,139779.93333333332
2017,CT,11,72799.2
2017,DC,11,27427.533333333333
2017,DE,11,27566.5
2017,FL,11,581248.1
2017,GA,11,329367.9
2017,HI,11,25170.966666666667
2017,IA,11,131135.9
2017,ID,11,57318.63333333333
2017,IL,11,354713.06666666665
2017,IN,11,257575.43333333332
2017,KS,11,99296.9
2017,KY,11,187496.03333333333
2017,LA,11,235609.66666666666
2017,MA,11,135928.73333333334
2017,MD,11,149868.73333333334
2017,ME,11,28859.266666666666
2017,MI,11,266326.7
2017,MN,11,180530.06666666668
2017,MO,11,188203.4
2017,MS,11,120805.1
2017,MT,11,39173.13333333333
2017,NC,11,335998.4666666667
2017,ND,11,58890.5
2017,NE,11,78335.3
2017,NH,11,28136.5
2017,NJ,11,177045.9
2017,NM,11,57501.96666666667
2017,NV,11,82576.46666666666
2017,NY,11,380110.23333333334
2017,OH,11,386122.8333333333
2017,OK,11,147039.2
2017,OR,11,135761.63333333333
2017,PA,11,368049.36666666664
2017,RI,11,18875.533333333333
2017,SC,11,194751.66666666666
2017,SD,11,32973.3
2017,TN,11,237042.33333333334
2017,TX,11,974431.4666666667
2017,UT,11,76624.13333333333
2017,VA,11,287168.06666666665
2017,VT,11,14468.3
2017,WA,11,252243.53333333333
2017,WI,11,182816
2017,WV,11,88402.6
2017,WY,11,46219.833333333336
2010,AK,12,19544.967741935485
2010,AL,12,252098.4516129032
2010,AR,12,121444.2258064516
2010,AZ,12,168989.12903225806
2010,CA,12,719329.1290322581
2010,CO,12,142553.38709677418
2010,CT,12,83276.6129032258
2010,DC,12,32780.51612903226
2010,DE,12,30485.322580645163
2010,FL,12,579491.5806451613
2010,GA,12,377672.4516129032
2010,HI,12,27083.225806451614
2010,IA,12,131027.70967741935
2010,ID,12,64914.74193548387
2010,IL,12,403377.70967741933
2010,IN,12,302709.7419354839
2010,KS,12,105343.19354838709
2010,KY,12,281103.70967741933
2010,LA,12,210610.35483870967
2010,MA,12,155537.12903225806
2010,MD,12,190897.87096774194
2010,ME,12,33245.87096774193
2010,MI,12,290318.87096774194
2010,MN,12,196180.4516129032
2010,MO,12,246441.93548387097
2010,MS,12,125717.09677419355
2010,MT,12,42205.83870967742
2010,NC,12,385721.03225806454
2010,ND,12,42651.16129032258
2010,NE,12,84768.03225806452
2010,NH,12,29220.451612903227
